granule_id,us_url,product,location,split,granuleSize,lst_day_1km_min,lst_day_1km_max,lst_day_1km_mean,qc_day_min,qc_day_max,qc_day_mean,day_view_time_min,day_view_time_max,day_view_time_mean,day_view_angl_min,day_view_angl_max,day_view_angl_mean,lst_night_1km_min,lst_night_1km_max,lst_night_1km_mean,qc_night_min,qc_night_max,qc_night_mean,night_view_time_min,night_view_time_max,night_view_time_mean,night_view_angl_min,night_view_angl_max,night_view_angl_mean,emis_31_min,emis_31_max,emis_31_mean,emis_32_min,emis_32_max,emis_32_mean,clear_sky_days_min,clear_sky_days_max,clear_sky_days_mean,clear_sky_nights_min,clear_sky_nights_max,clear_sky_nights_mean
MOD11A2.A2022153.h11v04.061.2022162064637.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022153.h11v04.061.2022162064637/MOD11A2.A2022153.h11v04.061.2022162064637.hdf,modis,northeast,train,8246956,13673.0,15998.0,14948.999040034923,2.0,145.0,66.0347243566459,99.0,255.0,108.22885902777777,1.0,255.0,58.98495295409376,13392.0,15014.0,14143.697297406787,2.0,145.0,65.7892907435689,207.0,255.0,218.00161666666668,1.0,255.0,65.38468536349085,240.0,251.0,246.88026520383707,241.0,250.0,247.7837860924241,1.0,254.0,130.38643981554213,1.0,255.0,120.25251466963377
MOD11A2.A2022145.h12v04.061.2022158004340.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022145.h12v04.061.2022158004340/MOD11A2.A2022145.h12v04.061.2022158004340.hdf,modis,northeast,train,7724945,13195.0,15764.0,14631.327746497102,2.0,145.0,43.04127229010578,99.0,255.0,130.56299375,1.0,255.0,88.51928467644028,13174.0,14888.0,14148.632236078824,2.0,145.0,40.676081118893414,206.0,255.0,225.19092777777777,1.0,255.0,103.66189923522454,240.0,252.0,246.67847481766825,240.0,250.0,247.22675887602716,1.0,251.0,92.55104001651314,1.0,249.0,71.18312548430322
MOD11A2.A2022145.h11v04.061.2022158004209.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022145.h11v04.061.2022158004209/MOD11A2.A2022145.h11v04.061.2022158004209.hdf,modis,northeast,train,8285578,13405.0,15825.0,14916.699327050117,2.0,145.0,52.73451397129086,99.0,255.0,116.80550277777778,1.0,255.0,73.2071350442902,13387.0,14937.0,14213.849676187014,2.0,145.0,56.46946883468835,206.0,255.0,220.00991041666666,1.0,255.0,78.4873769386098,240.0,251.0,246.8827003479837,241.0,250.0,247.88327209014886,1.0,254.0,94.53772281636654,1.0,253.0,106.20025333731517
MOD11A2.A2022145.h12v05.061.2022158004413.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022145.h12v05.061.2022158004413/MOD11A2.A2022145.h12v05.061.2022158004413.hdf,modis,northeast,train,1551002,14092.0,15751.0,15124.340137586503,2.0,145.0,3.89235567874498,100.0,255.0,249.95721041666667,3.0,255.0,248.17988680555555,13858.0,14987.0,14619.805581356946,2.0,145.0,3.631121076935229,212.0,255.0,253.7526875,10.0,255.0,248.34053333333333,240.0,251.0,246.01846927922767,241.0,249.0,247.4239548392375,4.0,252.0,161.78586052987183,1.0,254.0,202.43296798563378
MOD11A2.A2022145.h11v05.061.2022158004402.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022145.h11v05.061.2022158004402/MOD11A2.A2022145.h11v05.061.2022158004402.hdf,modis,northeast,train,5790508,14384.0,15683.0,15069.803683395676,2.0,145.0,25.2453929974441,99.0,255.0,167.51746805555555,1.0,255.0,142.4252025208771,14048.0,15031.0,14590.57803462134,2.0,145.0,15.596688440752766,211.0,255.0,233.9906076388889,1.0,255.0,143.17392569444445,240.0,251.0,246.10707504286012,241.0,249.0,247.55012563356547,1.0,255.0,175.88682329959738,1.0,255.0,198.02692342719968
MOD11A2.A2022145.h13v04.061.2022158004452.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022145.h13v04.061.2022158004452/MOD11A2.A2022145.h13v04.061.2022158004452.hdf,modis,northeast,train,3969297,13440.0,15327.0,14572.052267284002,2.0,145.0,7.575097855400154,99.0,255.0,203.07993819444445,1.0,255.0,186.40290127417728,13009.0,14493.0,14014.797011142105,2.0,145.0,7.319622714025555,206.0,255.0,242.03028333333333,1.0,255.0,190.5149231861131,240.0,252.0,246.11963355943246,240.0,250.0,247.17738150278868,1.0,249.0,142.8823795795116,1.0,243.0,121.82519941390333
MOD11A2.A2022137.h11v05.061.2022146050343.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022137.h11v05.061.2022146050343/MOD11A2.A2022137.h11v05.061.2022146050343.hdf,modis,northeast,train,5296426,14077.0,16018.0,15047.446667516993,2.0,145.0,16.024494653403288,99.0,255.0,166.80997430555556,1.0,255.0,135.56469439500205,13861.0,15046.0,14491.601545486972,2.0,145.0,17.823670800884532,210.0,255.0,234.20874583333332,1.0,255.0,145.52241814407088,240.0,251.0,246.1063148165006,240.0,249.0,247.5458042439563,1.0,223.0,44.27537261298918,1.0,211.0,36.018582920327404
MOD11A2.A2022137.h11v04.061.2022146050707.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022137.h11v04.061.2022146050707/MOD11A2.A2022137.h11v04.061.2022146050707.hdf,modis,northeast,train,8684424,13539.0,15985.0,14719.77736322938,2.0,145.0,58.923687006080705,99.0,255.0,115.56243194444444,1.0,255.0,72.02381467639276,12970.0,14971.0,14024.657052789797,2.0,145.0,61.100376448618015,206.0,255.0,217.88705486111112,1.0,255.0,63.23274261732312,240.0,251.0,246.87336778757714,239.0,250.0,247.85031042898106,1.0,251.0,116.45680797409177,1.0,253.0,98.94239372890718
MOD11A2.A2022137.h13v04.061.2022146051430.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022137.h13v04.061.2022146051430/MOD11A2.A2022137.h13v04.061.2022146051430.hdf,modis,northeast,train,4214498,13377.0,15461.0,14449.540025576218,2.0,145.0,10.037516302135097,99.0,255.0,205.13038680555556,1.0,255.0,193.43840855489594,13263.0,14468.0,13867.03482571218,2.0,145.0,12.050713555279874,206.0,255.0,241.6691486111111,1.0,255.0,186.4726059456216,240.0,252.0,246.24549678034447,241.0,250.0,247.23879372323466,1.0,255.0,151.89955211505685,1.0,255.0,124.77129178030378
MOD11A2.A2022137.h12v04.061.2022146050651.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022137.h12v04.061.2022146050651/MOD11A2.A2022137.h12v04.061.2022146050651.hdf,modis,northeast,train,7979099,13517.0,15645.0,14487.892738100316,2.0,145.0,35.69877804946695,99.0,255.0,138.4491576388889,1.0,255.0,102.59599540161778,13192.0,15001.0,13996.30635904585,2.0,145.0,38.66828572887105,206.0,255.0,223.22105555555555,1.0,255.0,90.48123380637811,240.0,251.0,246.69125177513658,240.0,250.0,247.22950037101953,1.0,254.0,128.60794568700385,1.0,250.0,104.7746175617718
MOD11A2.A2022137.h12v05.061.2022146052449.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022137.h12v05.061.2022146052449/MOD11A2.A2022137.h12v05.061.2022146052449.hdf,modis,northeast,train,1535571,14232.0,15641.0,15037.579085342126,2.0,145.0,3.4557906574814217,99.0,255.0,250.0027951388889,7.0,255.0,248.47954824968627,13860.0,14929.0,14471.880551491045,2.0,145.0,3.879419170878271,210.0,255.0,253.7587597222222,1.0,255.0,248.3239587637457,240.0,251.0,246.03965397357766,241.0,250.0,247.47220745224755,1.0,127.0,66.35975996886968,1.0,172.0,24.629907466562248
MOD11A2.A2022129.h11v05.061.2022141154724.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022129.h11v05.061.2022141154724/MOD11A2.A2022129.h11v05.061.2022141154724.hdf,modis,northeast,train,5819530,13977.0,15698.0,14930.561649671308,2.0,145.0,8.817726447729706,99.0,255.0,168.03938472222222,1.0,255.0,146.8274867081118,13722.0,14852.0,14352.267391986365,2.0,145.0,23.898220525238326,210.0,255.0,233.94040625,1.0,255.0,142.93708589265935,240.0,251.0,246.07554376311037,240.0,250.0,247.52177445431082,1.0,255.0,129.2481599252852,1.0,255.0,52.86551617570624
MOD11A2.A2022129.h11v04.061.2022141154855.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022129.h11v04.061.2022141154855/MOD11A2.A2022129.h11v04.061.2022141154855.hdf,modis,northeast,train,8587256,13056.0,15779.0,14857.89186472325,2.0,145.0,65.4374598882433,99.0,255.0,108.91156597222222,1.0,255.0,62.480947089910345,13238.0,14971.0,14188.899311943278,2.0,161.0,64.39387985324656,206.0,255.0,218.73100208333332,1.0,255.0,71.34987195435782,240.0,252.0,246.83020948640205,243.0,250.0,247.8645713396824,1.0,255.0,157.93752139178054,1.0,255.0,133.220793236299
MOD11A2.A2022129.h13v04.061.2022141154200.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022129.h13v04.061.2022141154200/MOD11A2.A2022129.h13v04.061.2022141154200.hdf,modis,northeast,train,4018540,13528.0,15636.0,14660.970389397018,2.0,129.0,10.398487838939992,99.0,255.0,203.60810902777777,1.0,255.0,187.9668990853722,13482.0,14650.0,13927.481741463338,2.0,145.0,8.005617260308949,207.0,255.0,241.8499111111111,1.0,255.0,188.69367453062108,240.0,252.0,246.23412858639233,240.0,250.0,247.2261233900368,1.0,247.0,46.97273395461817,1.0,255.0,45.94768073041957
MOD11A2.A2022129.h12v05.061.2022141154207.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022129.h12v05.061.2022141154207/MOD11A2.A2022129.h12v05.061.2022141154207.hdf,modis,northeast,train,1535261,14114.0,15267.0,14737.13150955834,2.0,145.0,3.3203659919815887,99.0,255.0,250.14444791666668,1.0,255.0,249.32454094115312,13675.0,14674.0,14205.349163179917,2.0,145.0,3.9815715453281393,209.0,255.0,253.86834930555557,1.0,255.0,249.20071876747005,240.0,251.0,246.07355079140817,241.0,249.0,247.3654606138788,1.0,199.0,21.89912244561635,1.0,255.0,39.267343096234306
MOD11A2.A2022129.h12v04.061.2022141154340.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022129.h12v04.061.2022141154340/MOD11A2.A2022129.h12v04.061.2022141154340.hdf,modis,northeast,train,7733120,13469.0,15682.0,14702.751118430167,2.0,145.0,27.080044917146076,99.0,255.0,128.06637013888889,1.0,255.0,91.47028954206881,13160.0,14782.0,14132.565360308266,2.0,145.0,43.064168807661424,206.0,255.0,223.3343361111111,1.0,255.0,95.32450686657305,240.0,252.0,246.70475068489662,241.0,250.0,247.2621141589851,1.0,255.0,79.35161628886634,1.0,255.0,83.76358543955033
MOD11A2.A2022121.h11v05.061.2022134045017.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022121.h11v05.061.2022134045017/MOD11A2.A2022121.h11v05.061.2022134045017.hdf,modis,northeast,train,5447925,13644.0,15773.0,14873.050038262307,2.0,145.0,21.626677853329298,99.0,255.0,169.1913375,1.0,255.0,144.28197114349493,12961.0,14895.0,14304.158041069602,2.0,145.0,22.762331532522406,209.0,255.0,236.5681701388889,1.0,255.0,157.25792442011988,240.0,251.0,246.13761647395424,241.0,249.0,247.55795608054672,1.0,223.0,54.11501255314043,1.0,246.0,68.00575455864555
MOD11A2.A2022121.h13v04.061.2022134044930.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022121.h13v04.061.2022134044930/MOD11A2.A2022121.h13v04.061.2022134044930.hdf,modis,northeast,train,4180188,13355.0,15180.0,14223.577499326433,2.0,97.0,12.913133592734376,99.0,255.0,203.22396875,1.0,255.0,187.389078744789,13056.0,14224.0,13669.111850436799,2.0,97.0,10.112858157885597,206.0,255.0,241.66463541666667,1.0,255.0,187.29003929172123,240.0,252.0,246.83294320970316,240.0,250.0,247.537282164718,1.0,255.0,201.76668983479044,1.0,255.0,200.86267925124736
MOD11A2.A2022121.h11v04.061.2022134045322.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022121.h11v04.061.2022134045322/MOD11A2.A2022121.h11v04.061.2022134045322.hdf,modis,northeast,train,8026394,13349.0,15610.0,14658.916471416002,2.0,145.0,62.60339733350038,99.0,255.0,109.20125902777778,1.0,255.0,58.18325614470766,13002.0,14631.0,13843.691638756725,2.0,145.0,62.44981169733762,207.0,255.0,219.86457291666667,1.0,255.0,80.22725968974213,240.0,252.0,246.90911642395756,243.0,250.0,247.98131920197076,1.0,255.0,116.81739854775469,1.0,255.0,118.52083270735405
MOD11A2.A2022121.h12v04.061.2022134045400.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022121.h12v04.061.2022134045400/MOD11A2.A2022121.h12v04.061.2022134045400.hdf,modis,northeast,train,7137522,13487.0,15358.0,14356.45899975975,2.0,145.0,29.879824810634684,100.0,255.0,127.86142291666667,1.0,255.0,84.47291875,12973.0,14399.0,13791.346342171559,2.0,145.0,34.103666576006006,207.0,255.0,222.97133402777777,1.0,255.0,91.72616177865488,240.0,252.0,246.85216369875658,240.0,250.0,247.40453479044243,1.0,253.0,183.31888043565309,1.0,255.0,165.98617762481965
MOD11A2.A2022121.h12v05.061.2022134045132.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022121.h12v05.061.2022134045132/MOD11A2.A2022121.h12v05.061.2022134045132.hdf,modis,northeast,train,1511355,13655.0,15553.0,14776.281266607617,2.0,145.0,3.8465609439441155,103.0,255.0,250.50740277777777,19.0,255.0,250.00239305555556,13337.0,14616.0,14217.150948917315,2.0,145.0,3.7922937467791233,210.0,255.0,253.91386319444445,1.0,255.0,249.7541466992767,240.0,250.0,246.1042587756277,241.0,250.0,247.33568446811574,1.0,130.0,5.115721877767936,1.0,149.0,19.085736978513502
MOD11A2.A2022113.h12v05.061.2022122193301.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022113.h12v05.061.2022122193301/MOD11A2.A2022113.h12v05.061.2022122193301.hdf,modis,northeast,train,1546360,14159.0,15307.0,14696.184617274346,2.0,145.0,3.700571349714112,100.0,255.0,249.9658736111111,3.0,255.0,248.16099583333335,13623.0,14593.0,14024.832258460783,2.0,145.0,3.4547380790392554,210.0,255.0,253.78362291666667,2.0,255.0,248.56242894950475,240.0,251.0,246.0269496585286,241.0,250.0,247.46875638980902,1.0,255.0,205.66509714004954,2.0,254.0,211.17736420776774
MOD11A2.A2022113.h11v05.061.2022122192940.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022113.h11v05.061.2022122192940/MOD11A2.A2022113.h11v05.061.2022122192940.hdf,modis,northeast,train,5633417,14131.0,15625.0,14897.566824526159,2.0,145.0,13.037501858993704,99.0,255.0,167.74737916666666,1.0,255.0,145.76527573687704,13513.0,14747.0,14284.569078290713,2.0,145.0,14.14154513137689,210.0,255.0,233.7277,1.0,255.0,140.91195322764784,240.0,251.0,246.0786243596177,241.0,249.0,247.54227165046504,1.0,255.0,94.41634516948787,1.0,255.0,81.5071776702486
MOD11A2.A2022113.h13v04.061.2022122192933.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022113.h13v04.061.2022122192933/MOD11A2.A2022113.h13v04.061.2022122192933.hdf,modis,northeast,train,4228815,12771.0,14836.0,13946.607968398885,2.0,145.0,13.38142200466633,101.0,255.0,206.41870694444444,6.0,255.0,191.01813472222221,12575.0,14029.0,13515.57951477675,2.0,145.0,16.693297301100685,206.0,255.0,242.15123472222223,1.0,255.0,190.25810728777276,240.0,252.0,247.4366968306285,240.0,250.0,247.85817581840485,1.0,243.0,62.57939738568064,1.0,255.0,70.64317532250173
MOD11A2.A2022113.h11v04.061.2022122193111.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022113.h11v04.061.2022122193111/MOD11A2.A2022113.h11v04.061.2022122193111.hdf,modis,northeast,train,8637553,12758.0,15369.0,14272.167616623487,2.0,145.0,52.14659773731455,99.0,255.0,122.24358125,1.0,255.0,88.68607512210383,12521.0,14623.0,13620.362161467187,2.0,161.0,57.52702608560407,206.0,255.0,219.84177986111112,1.0,255.0,75.38955626140358,240.0,252.0,247.0581135705127,240.0,250.0,248.01517684447555,1.0,254.0,39.95439980000909,1.0,254.0,49.874502061487235
MOD11A2.A2022113.h12v04.061.2022122193316.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022113.h12v04.061.2022122193316/MOD11A2.A2022113.h12v04.061.2022122193316.hdf,modis,northeast,train,7567580,13170.0,15374.0,14141.63992878893,2.0,145.0,39.62283378422463,99.0,255.0,129.23498333333333,1.0,255.0,92.82836669312671,12650.0,14478.0,13631.374467041376,2.0,145.0,38.047425983185704,207.0,255.0,222.52590138888888,1.0,255.0,88.44533156480253,240.0,252.0,247.2320529535813,240.0,250.0,247.59749216650053,1.0,251.0,164.1381974958886,1.0,255.0,169.354072464853
MOD11A2.A2022105.h11v05.061.2022118025638.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022105.h11v05.061.2022118025638/MOD11A2.A2022105.h11v05.061.2022118025638.hdf,modis,northeast,train,5435313,13790.0,15511.0,14711.304126325927,2.0,145.0,13.735897895386575,99.0,255.0,166.57770416666668,2.0,255.0,132.83665541174003,13489.0,14695.0,13996.223098552671,2.0,145.0,13.380556645351218,211.0,255.0,234.81239375,1.0,255.0,150.44978659633304,240.0,251.0,246.09372239125437,240.0,249.0,247.5496551860968,1.0,253.0,147.94112277765572,1.0,253.0,102.6350563889987
MOD11A2.A2022105.h11v04.061.2022118025931.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022105.h11v04.061.2022118025931/MOD11A2.A2022105.h11v04.061.2022118025931.hdf,modis,northeast,train,8440336,12540.0,15121.0,14085.229193663681,2.0,145.0,53.17053650429979,99.0,255.0,118.73287569444445,1.0,255.0,82.61158244472132,12148.0,14654.0,13473.92640278034,2.0,145.0,51.58348165914825,207.0,255.0,219.94623194444443,1.0,255.0,73.50571807143909,240.0,252.0,247.33900091278153,240.0,250.0,248.15946998610923,1.0,247.0,52.355858669562444,1.0,255.0,92.7878739395771
MOD11A2.A2022105.h13v04.061.2022118025918.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022105.h13v04.061.2022118025918/MOD11A2.A2022105.h13v04.061.2022118025918.hdf,modis,northeast,train,4406555,12729.0,14677.0,13932.427029945507,2.0,145.0,15.875448301314252,99.0,255.0,205.18554652777777,1.0,255.0,194.12352137628244,12470.0,14041.0,13527.246369885019,2.0,145.0,14.970489429408294,207.0,255.0,242.18561041666666,1.0,255.0,190.29671615084757,240.0,252.0,247.27470929381383,240.0,250.0,247.77751924214357,1.0,238.0,61.710975353696945,1.0,239.0,73.42931538470691
MOD11A2.A2022105.h12v05.061.2022118025737.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022105.h12v05.061.2022118025737/MOD11A2.A2022105.h12v05.061.2022118025737.hdf,modis,northeast,train,1549490,13996.0,15287.0,14715.739027089054,2.0,145.0,3.377092877550714,102.0,255.0,250.05730625,12.0,255.0,248.87695763888888,13597.0,14612.0,13940.13162645659,2.0,145.0,3.837538059717382,211.0,255.0,253.73366041666668,5.0,255.0,248.10497708333332,240.0,251.0,245.9800564555719,242.0,250.0,247.49128620520372,1.0,247.0,150.21056514077293,1.0,253.0,135.40365993763334
MOD11A2.A2022105.h12v04.061.2022118025945.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022105.h12v04.061.2022118025945/MOD11A2.A2022105.h12v04.061.2022118025945.hdf,modis,northeast,train,8001153,12612.0,15200.0,14048.792195558486,2.0,177.0,44.28639328025109,99.0,255.0,134.34068055555556,1.0,255.0,95.75031917036543,12406.0,14324.0,13602.685365184409,2.0,145.0,43.83580428739917,206.0,255.0,223.3723375,1.0,255.0,92.66311374242665,240.0,252.0,247.32135234293773,240.0,250.0,247.61849094334963,1.0,255.0,119.09256798355543,1.0,247.0,104.03900492292793
MOD11A2.A2022097.h11v04.061.2022121000723.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022097.h11v04.061.2022121000723/MOD11A2.A2022097.h11v04.061.2022121000723.hdf,modis,northeast,train,8249317,12784.0,15056.0,14208.348341105486,2.0,145.0,55.77057571614988,99.0,255.0,115.60353194444444,1.0,255.0,78.32872353062538,11875.0,14680.0,13610.924798411737,2.0,161.0,56.12076288408389,207.0,255.0,218.27220277777778,1.0,255.0,63.56122130045341,240.0,252.0,247.2283821856583,242.0,250.0,248.08699343351327,1.0,222.0,62.541403699988145,1.0,255.0,78.9567178560161
MOD11A2.A2022097.h13v04.061.2022121000651.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022097.h13v04.061.2022121000651/MOD11A2.A2022097.h13v04.061.2022121000651.hdf,modis,northeast,train,4473553,12934.0,14670.0,13970.747875969928,2.0,145.0,17.02988249691662,99.0,255.0,205.01257916666665,1.0,255.0,190.92352410551217,12671.0,14058.0,13553.195899992501,2.0,145.0,16.123973770634237,206.0,255.0,242.0728263888889,1.0,255.0,189.86966881138673,240.0,252.0,247.32725280819884,240.0,250.0,247.77633809308065,1.0,252.0,84.16343306864728,1.0,255.0,122.49892437465708
MOD11A2.A2022097.h11v05.061.2022121000917.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022097.h11v05.061.2022121000917/MOD11A2.A2022097.h11v05.061.2022121000917.hdf,modis,northeast,train,5572038,13455.0,15369.0,14608.544204464511,2.0,145.0,18.63838317708705,99.0,255.0,170.50677222222222,1.0,255.0,148.12406192574855,12879.0,14628.0,13956.64202324991,2.0,145.0,20.709804263847076,210.0,255.0,234.73434652777777,1.0,255.0,145.02523224232507,240.0,251.0,246.08919836115,240.0,249.0,247.55249017788486,1.0,255.0,83.79779671861984,1.0,254.0,52.9586332472455
MOD11A2.A2022097.h12v04.061.2022121001241.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022097.h12v04.061.2022121001241/MOD11A2.A2022097.h12v04.061.2022121001241.hdf,modis,northeast,train,8046530,12673.0,15155.0,14084.227833080571,2.0,145.0,44.38391973198233,99.0,255.0,134.1212548611111,1.0,255.0,108.93776541364522,12461.0,14368.0,13600.689585220161,2.0,177.0,45.2982586593073,206.0,255.0,224.06753333333333,1.0,255.0,93.11157411563468,240.0,252.0,247.43540260640015,240.0,250.0,247.70423211534097,1.0,254.0,66.35215521019563,1.0,254.0,65.67705227965753
MOD11A2.A2022097.h12v05.061.2022121001458.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022097.h12v05.061.2022121001458/MOD11A2.A2022097.h12v05.061.2022121001458.hdf,modis,northeast,train,1557649,13918.0,15164.0,14659.699697661505,2.0,145.0,3.9444867626041,99.0,255.0,249.97290208333334,1.0,255.0,248.00515972222223,13099.0,14591.0,13960.839349994858,2.0,145.0,3.686249063108446,210.0,255.0,253.69194166666668,1.0,255.0,247.6821280951561,240.0,251.0,246.07437187985923,241.0,249.0,247.4233775268025,1.0,254.0,134.3949116636844,1.0,243.0,69.70461791628098
MOD11A2.A2022089.h11v05.061.2022098040959.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022089.h11v05.061.2022098040959/MOD11A2.A2022089.h11v05.061.2022098040959.hdf,modis,northeast,train,5201530,13622.0,15346.0,14588.515485460412,2.0,145.0,13.874593475440472,99.0,255.0,171.12069583333334,1.0,255.0,148.87468437236976,13077.0,14639.0,13937.69827019162,2.0,145.0,13.833649891998963,210.0,255.0,234.77369305555555,1.0,255.0,147.1500949669265,240.0,251.0,246.09572766227953,240.0,250.0,247.55530574541257,1.0,253.0,64.9247722440713,1.0,255.0,95.19543046795616
MOD11A2.A2022089.h13v04.061.2022098041010.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022089.h13v04.061.2022098041010/MOD11A2.A2022089.h13v04.061.2022098041010.hdf,modis,northeast,train,4415400,13048.0,14531.0,13763.09604890786,2.0,145.0,13.522159610300331,99.0,255.0,203.86329930555556,1.0,255.0,191.7344828352498,12502.0,13940.0,13403.365556905694,2.0,97.0,15.940797251778982,206.0,255.0,241.25604375,1.0,255.0,183.5202199256775,240.0,252.0,248.37404612911783,241.0,250.0,248.35319751564427,1.0,253.0,213.06644112450553,1.0,255.0,201.0210282838623
MOD11A2.A2022089.h11v04.061.2022098040914.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022089.h11v04.061.2022098040914/MOD11A2.A2022089.h11v04.061.2022098040914.hdf,modis,northeast,train,8065506,12733.0,14971.0,14102.604423636903,2.0,145.0,41.3702366336872,99.0,255.0,140.557125,1.0,255.0,118.29098557625527,11820.0,14332.0,13472.450517413294,2.0,177.0,51.94898538286038,206.0,255.0,220.73245069444445,1.0,255.0,73.33627006207651,240.0,252.0,247.3239257544189,239.0,250.0,248.06594439738072,1.0,255.0,44.5992528465066,1.0,254.0,51.46805514900971
MOD11A2.A2022089.h12v04.061.2022098041012.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2022089.h12v04.061.2022098041012/MOD11A2.A2022089.h12v04.061.2022098041012.hdf,modis,northeast,train,7773257,12529.0,14742.0,13905.72016387327,2.0,145.0,36.13629191871922,99.0,255.0,151.91408541666667,1.0,255.0,132.09342054529475,12017.0,14133.0,13420.754327560975,2.0,161.0,44.295468411195706,206.0,255.0,223.04909444444445,1.0,255.0,85.57733654242998,240.0,252.0,247.4787345214511,240.0,250.0,247.62664912868226,1.0,253.0,89.51454621717171,1.0,255.0,97.3743508871991
