Date,Open,High,Low,Close,Adj Close,Volume
1-Dec-20,1.369,1.3884,1.3389,1.3473,1.3473,63999
30-Nov-20,1.3716,1.3793,1.35,1.3559,1.3559,52018
27-Nov-20,1.392,1.392,1.3551,1.3805,1.3805,13682
25-Nov-20,1.3611,1.3987,1.3561,1.3866,1.3866,27705
24-Nov-20,1.3064,1.3756,1.3064,1.3595,1.3595,28925
23-Nov-20,1.2884,1.3121,1.2818,1.3105,1.3105,27965
20-Nov-20,1.2744,1.2888,1.2652,1.2863,1.2863,31783
19-Nov-20,1.264,1.2794,1.255,1.2707,1.2707,38956
18-Nov-20,1.242,1.2755,1.2347,1.264,1.264,51639
17-Nov-20,1.2294,1.2444,1.2092,1.2391,1.2391,48781
16-Nov-20,1.2046,1.2515,1.2042,1.2289,1.2289,44032
13-Nov-20,1.2269,1.2277,1.2014,1.2042,1.2042,61180
12-Nov-20,1.247,1.2586,1.2251,1.2333,1.2333,63496
11-Nov-20,1.2604,1.2982,1.2407,1.2458,1.2458,75154
10-Nov-20,1.2131,1.2634,1.198,1.2525,1.2525,85326
9-Nov-20,1.1498,1.249,1.143,1.2167,1.2167,110101
6-Nov-20,1.1675,1.1675,1.1359,1.1426,1.1426,58153
5-Nov-20,1.1715,1.1741,1.1476,1.1696,1.1696,64812
4-Nov-20,1.1354,1.1758,1.1114,1.1735,1.1735,68020
3-Nov-20,1.1162,1.1417,1.1,1.1271,1.1271,70095
2-Nov-20,1.074,1.1208,1.0252,1.1123,1.1123,70784
30-Oct-20,1.0929,1.0966,1.0689,1.0813,1.0813,81603
29-Oct-20,1.112,1.1317,1.0537,1.0884,1.0884,13599
28-Oct-20,1.1446,1.1448,1.101,1.1142,1.1142,19516
27-Oct-20,1.1252,1.1615,1.1241,1.1577,1.1577,26319
26-Oct-20,1.1488,1.1488,1.1119,1.1218,1.1218,22359
23-Oct-20,1.1588,1.1694,1.1427,1.1513,1.1513,22671
22-Oct-20,1.1368,1.1682,1.1331,1.1607,1.1607,22533
21-Oct-20,1.1655,1.1715,1.1267,1.1399,1.1399,36763
20-Oct-20,1.1535,1.1786,1.1445,1.1735,1.1735,38953
19-Oct-20,1.1766,1.1833,1.1508,1.1581,1.1581,43641
16-Oct-20,1.1847,1.19,1.1627,1.1791,1.1791,49877
15-Oct-20,1.1946,1.1982,1.1489,1.1887,1.1887,67504
14-Oct-20,1.1679,1.1949,1.1543,1.1925,1.1925,51161
13-Oct-20,1.1588,1.1797,1.1564,1.169,1.169,58235
12-Oct-20,1.1898,1.193,1.1484,1.1571,1.1571,54966
9-Oct-20,1.1895,1.2059,1.1815,1.1933,1.1933,77734
8-Oct-20,1.1638,1.1939,1.1581,1.1923,1.1923,56836
7-Oct-20,1.1714,1.1807,1.1443,1.1608,1.1608,76212
6-Oct-20,1.1372,1.1926,1.1317,1.1886,1.1886,77236
5-Oct-20,1.0845,1.1455,1.0844,1.1333,1.1333,70678
2-Oct-20,1.1183,1.1235,1.0688,1.085,1.085,63923
1-Oct-20,1.1509,1.1608,1.0916,1.125,1.125,70575
30-Sep-20,1.1071,1.1509,1.1,1.1454,1.1454,67656
29-Sep-20,1.1427,1.1438,1.1002,1.109,1.109,15479
28-Sep-20,1.1267,1.1459,1.1155,1.1395,1.1395,15626
25-Sep-20,1.112,1.1281,1.1095,1.1262,1.1262,21557
24-Sep-20,1.1018,1.1174,1.095,1.1167,1.1167,19622
23-Sep-20,1.0992,1.1278,1.0871,1.1075,1.1075,28376
22-Sep-20,1.116,1.1229,1.0877,1.0961,1.0961,18773
21-Sep-20,1.1545,1.1628,1.1039,1.1073,1.1073,34515
18-Sep-20,1.161,1.1713,1.1431,1.159,1.159,41367
17-Sep-20,1.1156,1.1648,1.0968,1.1598,1.1598,56968
16-Sep-20,1.1,1.1215,1.0967,1.1163,1.1163,63761
15-Sep-20,1.0924,1.1063,1.0809,1.0993,1.0993,53234
14-Sep-20,1.0937,1.0993,1.0759,1.0934,1.0934,59568
11-Sep-20,1.0771,1.1037,1.0717,1.0896,1.0896,52996
10-Sep-20,1.101,1.1083,1.0734,1.0824,1.0824,57079
9-Sep-20,1.0861,1.113,1.0658,1.1061,1.1061,66625
8-Sep-20,1.1436,1.1443,1.0605,1.0768,1.0768,91635
4-Sep-20,1.1644,1.1858,1.1402,1.1515,1.1515,71747
3-Sep-20,1.1878,1.192,1.1384,1.1677,1.1677,85470
2-Sep-20,1.2335,1.2446,1.1844,1.1885,1.1885,78609
1-Sep-20,1.225,1.248,1.2213,1.2308,1.2308,60111
31-Aug-20,1.223,1.2333,1.193,1.1961,1.1961,57225
28-Aug-20,1.2108,1.2305,1.1996,1.2162,1.2162,17096
27-Aug-20,1.2448,1.2477,1.2,1.2107,1.2107,14838
26-Aug-20,1.2601,1.264,1.232,1.2447,1.2447,16224
25-Aug-20,1.2477,1.2758,1.247,1.2601,1.2601,22724
24-Aug-20,1.2133,1.253,1.2103,1.2476,1.2476,24712
21-Aug-20,1.2471,1.253,1.1919,1.208,1.208,31306
20-Aug-20,1.2462,1.2511,1.2191,1.2467,1.2467,29572
19-Aug-20,1.255,1.2581,1.2374,1.251,1.251,39155
18-Aug-20,1.2449,1.2631,1.232,1.2604,1.2604,45283
17-Aug-20,1.2447,1.252,1.2266,1.2391,1.2391,47646
14-Aug-20,1.2425,1.2539,1.2317,1.2367,1.2367,37661
13-Aug-20,1.256,1.2565,1.2358,1.2381,1.2381,42183
12-Aug-20,1.2423,1.2636,1.2388,1.2572,1.2572,45915
11-Aug-20,1.2356,1.2671,1.2335,1.2384,1.2384,61064
10-Aug-20,1.2268,1.2444,1.2217,1.2369,1.2369,46436
7-Aug-20,1.2516,1.2562,1.2174,1.2199,1.2199,53543
6-Aug-20,1.2651,1.2723,1.2465,1.2499,1.2499,46748
5-Aug-20,1.2566,1.3054,1.2516,1.2631,1.2631,58980
4-Aug-20,1.2384,1.2713,1.2223,1.2584,1.2584,45527
3-Aug-20,1.2283,1.2516,1.2111,1.2409,1.2409,46522
31-Jul-20,1.2235,1.2271,1.209,1.2171,1.2171,51407
30-Jul-20,1.2578,1.2598,1.1654,1.2119,1.2119,9497
29-Jul-20,1.2398,1.2614,1.2396,1.2533,1.2533,9792
28-Jul-20,1.2555,1.2628,1.2363,1.2421,1.2421,10807
27-Jul-20,1.2563,1.263,1.2324,1.2541,1.2541,13740
24-Jul-20,1.2576,1.2616,1.242,1.2563,1.2563,17800
23-Jul-20,1.2721,1.2882,1.2505,1.2541,1.2541,17466
22-Jul-20,1.273,1.2797,1.2552,1.2707,1.2707,18885
21-Jul-20,1.2347,1.291,1.2323,1.28,1.28,31648
20-Jul-20,1.2198,1.2455,1.2018,1.2355,1.2355,35665
17-Jul-20,1.2286,1.2305,1.2135,1.2191,1.2191,33464
16-Jul-20,1.2452,1.2478,1.2232,1.2279,1.2279,34814
15-Jul-20,1.2168,1.2485,1.209,1.2448,1.2448,46260
14-Jul-20,1.215,1.23,1.2027,1.2208,1.2208,57652
13-Jul-20,1.2396,1.2412,1.214,1.2235,1.2235,45915
10-Jul-20,1.2239,1.2436,1.1994,1.2412,1.2412,44537
9-Jul-20,1.2357,1.2426,1.2107,1.2239,1.2239,48010
8-Jul-20,1.2404,1.2511,1.2288,1.2344,1.2344,45826
7-Jul-20,1.245,1.2524,1.222,1.2433,1.2433,46375
6-Jul-20,1.2262,1.2583,1.21,1.2417,1.2417,49033
2-Jul-20,1.2012,1.235,1.195,1.2311,1.2311,40482
1-Jul-20,1.1973,1.2213,1.1795,1.1996,1.1996,51302
30-Jun-20,1.169,1.191,1.1571,1.1781,1.1781,45563
29-Jun-20,1.1274,1.1733,1.1151,1.1654,1.1654,11975
26-Jun-20,1.1597,1.1685,1.12,1.1363,1.1363,11812
25-Jun-20,1.152,1.1656,1.118,1.1556,1.1556,20894
24-Jun-20,1.2032,1.209,1.1375,1.1508,1.1508,19044
23-Jun-20,1.2193,1.2425,1.1982,1.203,1.203,18583
22-Jun-20,1.2,1.2244,1.1971,1.2186,1.2186,23597
19-Jun-20,1.201,1.2288,1.1802,1.2114,1.2114,23351
18-Jun-20,1.1829,1.2008,1.1674,1.1986,1.1986,30658
17-Jun-20,1.178,1.1926,1.1597,1.182,1.182,43878
16-Jun-20,1.137,1.1959,1.1236,1.1822,1.1822,50062
15-Jun-20,1.1053,1.1433,1.078,1.137,1.137,48458
12-Jun-20,1.0849,1.125,1.0534,1.1014,1.1014,44308
11-Jun-20,1.1645,1.1645,1.0672,1.088,1.088,56955
10-Jun-20,1.1435,1.1824,1.1316,1.173,1.173,55926
9-Jun-20,1.1212,1.159,1.104,1.1547,1.1547,44334
8-Jun-20,1.1523,1.1824,1.1164,1.1213,1.1213,46051
5-Jun-20,1.0716,1.1526,1.0711,1.1506,1.1506,49610
4-Jun-20,1.063,1.0802,1.0468,1.0741,1.0741,43045
3-Jun-20,1.089,1.108,1.0462,1.0646,1.0646,55341
2-Jun-20,1.0345,1.0945,1.0338,1.0921,1.0921,53023
1-Jun-20,1.032,1.0494,1.0084,1.029,1.029,47351
29-May-20,0.9313,0.997,0.9025,0.9647,0.9647,64253
28-May-20,0.9466,0.9643,0.9181,0.9256,0.9256,17601
27-May-20,0.9905,0.9952,0.9485,0.9721,0.9721,15742
26-May-20,0.9891,1.034,0.969,0.9908,0.9908,23520
22-May-20,0.9873,0.9924,0.9344,0.982,0.982,25208
21-May-20,0.991,1.0182,0.9809,0.989,0.989,23547
20-May-20,0.9765,1.023,0.9683,0.9906,0.9906,30479
19-May-20,1.0264,1.028,0.9657,0.9736,0.9736,33414
18-May-20,0.9205,1.0286,0.9195,1.0064,1.0064,39472
15-May-20,0.903,0.9368,0.8965,0.9204,0.9204,38567
14-May-20,0.8375,0.9041,0.8244,0.8948,0.8948,43536
13-May-20,0.8221,0.8641,0.8074,0.8314,0.8314,50814
12-May-20,0.8755,0.8918,0.82,0.8384,0.8384,51138
11-May-20,0.9016,0.9168,0.8657,0.8687,0.8687,59008
8-May-20,0.8364,0.9069,0.8323,0.8993,0.8993,55945
7-May-20,0.83,0.8863,0.81,0.8371,0.8371,57216
6-May-20,0.909,0.9199,0.8022,0.824,0.824,67274
5-May-20,0.8204,0.906,0.8204,0.896,0.896,63712
4-May-20,0.7943,0.8298,0.7769,0.8031,0.8031,53035
1-May-20,0.8389,0.8674,0.7877,0.7961,0.7961,62115
30-Apr-20,0.743,0.7915,0.7206,0.7319,0.7319,65509
29-Apr-20,0.6333,0.7274,0.6288,0.6945,0.6945,13035
28-Apr-20,0.6126,0.653,0.58,0.6308,0.6308,12800
27-Apr-20,0.662,0.6765,0.5908,0.6104,0.6104,17670
24-Apr-20,0.7223,0.728,0.635,0.6467,0.6467,33498
23-Apr-20,0.737,0.8144,0.7225,0.7345,0.7345,23980
22-Apr-20,0.7673,0.7936,0.6725,0.7311,0.7311,32347
21-Apr-20,0.8994,0.9184,0.7086,0.7269,0.7269,37772
20-Apr-20,0.9589,0.9645,0.8855,0.8878,0.8878,35225
17-Apr-20,0.9619,0.9795,0.9406,0.9563,0.9563,42341
16-Apr-20,0.9273,0.9631,0.9026,0.9463,0.9463,50805
15-Apr-20,0.9458,0.9606,0.8976,0.9138,0.9138,46585
14-Apr-20,1.004,1.0153,0.9362,0.9442,0.9442,53903
13-Apr-20,1.0176,1.0281,0.94,0.9946,0.9946,49605
9-Apr-20,1.03,1.0777,0.969,0.9726,0.9726,62412
8-Apr-20,1.0325,1.0476,1.0029,1.0107,1.0107,58733
7-Apr-20,1.062,1.0778,1.0229,1.0275,1.0275,53596
6-Apr-20,1.0505,1.09,1.0161,1.0457,1.0457,46845
3-Apr-20,0.9969,1.1104,0.988,1.0706,1.0706,54392
2-Apr-20,0.9483,1.1384,0.9382,0.9951,0.9951,60596
1-Apr-20,0.9903,1.0008,0.9303,0.9323,0.9323,74973
31-Mar-20,1.0282,1.0485,0.9999,1.0121,1.0121,54555
30-Mar-20,1.0505,1.0565,0.9884,1.0194,1.0194,12358
27-Mar-20,1.0782,1.0782,1.0461,1.0685,1.0685,10679
26-Mar-20,1.0869,1.0931,1.0441,1.0503,1.0503,12821
25-Mar-20,1.0874,1.1065,1.0537,1.0978,1.0978,17136
24-Mar-20,1.042,1.0931,1.0372,1.0803,1.0803,19838
23-Mar-20,1.006,1.0447,0.955,1.0161,1.0161,19764
20-Mar-20,1.0414,1.112,1.001,1.0063,1.0063,27728
19-Mar-20,0.9954,1.062,0.9498,1.0417,1.0417,40996
18-Mar-20,1.0403,1.0557,0.9343,0.9542,0.9542,71331
17-Mar-20,1.0401,1.084,1.0309,1.0357,1.0357,53835
16-Mar-20,1.1647,1.1777,1.0248,1.0466,1.0466,67503
13-Mar-20,1.138,1.2081,1.1254,1.1374,1.1374,66458
12-Mar-20,1.2426,1.2538,1.1197,1.1598,1.1598,102085
11-Mar-20,1.259,1.3023,1.2213,1.238,1.238,88426
10-Mar-20,1.1581,1.2771,1.1519,1.2499,1.2499,105074
9-Mar-20,1.228,1.2297,1.0799,1.1629,1.1629,117153
6-Mar-20,1.4917,1.4993,1.3783,1.3852,1.3852,93534
5-Mar-20,1.54,1.5555,1.4815,1.4885,1.4885,73234
4-Mar-20,1.533,1.5633,1.5225,1.5332,1.5332,67526
3-Mar-20,1.5522,1.5766,1.5138,1.533,1.533,83189
2-Mar-20,1.4595,1.5509,1.4435,1.5287,1.5287,89474
28-Feb-20,1.4808,1.4945,1.4443,1.4906,1.4906,89753
27-Feb-20,1.5059,1.5092,1.4408,1.4892,1.4892,19025
26-Feb-20,1.5689,1.5798,1.4836,1.4994,1.4994,24484
25-Feb-20,1.615,1.6311,1.5613,1.5685,1.5685,32440
24-Feb-20,1.6726,1.6726,1.5831,1.6132,1.6132,27030
21-Feb-20,1.6899,1.6909,1.6564,1.6866,1.6866,26249
20-Feb-20,1.7068,1.7183,1.6873,1.6976,1.6976,23789
19-Feb-20,1.673,1.7119,1.6674,1.7068,1.7068,35039
18-Feb-20,1.7027,1.7027,1.658,1.6724,1.6724,61142
14-Feb-20,1.679,1.7021,1.6711,1.6982,1.6982,66295
13-Feb-20,1.6814,1.6957,1.66,1.6805,1.6805,65771
12-Feb-20,1.628,1.6836,1.628,1.6757,1.6757,69894
11-Feb-20,1.6111,1.6425,1.6103,1.6267,1.6267,78001
10-Feb-20,1.64,1.6528,1.61,1.6125,1.6125,66183
7-Feb-20,1.6712,1.6777,1.64,1.6433,1.6433,82090
6-Feb-20,1.6566,1.6783,1.6414,1.6654,1.6654,67663
5-Feb-20,1.589,1.672,1.5875,1.6454,1.6454,76727
4-Feb-20,1.5699,1.6179,1.5684,1.5839,1.5839,77726
3-Feb-20,1.6188,1.6273,1.5707,1.5779,1.5779,71521
31-Jan-20,1.655,1.6575,1.6183,1.6245,1.6245,77292
30-Jan-20,1.6936,1.6977,1.6297,1.6396,1.6396,16033
29-Jan-20,1.7198,1.7339,1.6917,1.7035,1.7035,13504
28-Jan-20,1.6703,1.73,1.6579,1.7159,1.7159,24024
27-Jan-20,1.7276,1.7276,1.6556,1.6795,1.6795,26865
24-Jan-20,1.7933,1.7969,1.7261,1.734,1.734,28236
23-Jan-20,1.7877,1.7952,1.7506,1.7916,1.7916,36136
22-Jan-20,1.8285,1.8306,1.777,1.8002,1.8002,40350
21-Jan-20,1.8777,1.8859,1.8242,1.8292,1.8292,63843
17-Jan-20,1.8618,1.8705,1.8416,1.8592,1.8592,69135
16-Jan-20,1.883,1.8891,1.8567,1.86,1.86,91941
15-Jan-20,1.9019,1.9155,1.8761,1.8779,1.8779,89633
14-Jan-20,1.898,1.9224,1.8848,1.9103,1.9103,71668
13-Jan-20,1.9366,1.94,1.8941,1.898,1.898,71754
10-Jan-20,1.9522,1.96,1.9262,1.9284,1.9284,77319
9-Jan-20,1.9665,1.9722,1.9282,1.9501,1.9501,83019
8-Jan-20,2.0334,2.1195,1.9438,1.9582,1.9582,121074
7-Jan-20,2.0274,2.0392,2.0065,2.0324,2.0324,81021
6-Jan-20,2.0755,2.103,2.0193,2.0339,2.0339,100378
3-Jan-20,2.026,2.1056,2.0235,2.0614,2.0614,107771
2-Jan-20,2.0307,2.0378,2.0166,2.0241,2.0241,64376
31-Dec-19,2.035,2.0467,2.0164,2.0283,2.0283,62423
30-Dec-19,2.0506,2.0749,2.0301,2.0406,2.0406,17390
27-Dec-19,2.0527,2.0648,2.046,2.0496,2.0496,15559
26-Dec-19,2.0414,2.0549,2.0358,2.0521,2.0521,17308
24-Dec-19,2.0258,2.0423,2.0219,2.0363,2.0363,16527
23-Dec-19,2.0218,2.0313,2.0129,2.0222,2.0222,30442
20-Dec-19,2.0307,2.0404,2.0146,2.0218,2.0218,35174
19-Dec-19,2.019,2.0355,2.0144,2.0295,2.0295,37172
18-Dec-19,2.0269,2.0333,2.0125,2.0203,2.0203,56084
17-Dec-19,2.0057,2.0344,2.0028,2.0334,2.0334,60257
16-Dec-19,1.9813,2.0115,1.9807,2.0045,2.0045,58400
13-Dec-19,1.9553,1.9997,1.9553,1.9864,1.9864,63343
12-Dec-19,1.9316,1.9657,1.9295,1.9508,1.9508,61505
11-Dec-19,1.9575,1.959,1.916,1.9288,1.9288,68791
10-Dec-19,1.9431,1.9693,1.93,1.9655,1.9655,73810
9-Dec-19,1.9547,1.9552,1.9252,1.9442,1.9442,67884
6-Dec-19,1.932,1.9734,1.9188,1.9521,1.9521,79517
5-Dec-19,1.926,1.9472,1.9125,1.933,1.933,74714
4-Dec-19,1.8863,1.9415,1.8838,1.9229,1.9229,75759
3-Dec-19,1.8867,1.9009,1.8693,1.8799,1.8799,59049
2-Dec-19,1.8822,1.9237,1.8817,1.886,1.886,70122
29-Nov-19,1.948,1.9595,1.8731,1.8789,1.8789,61554
27-Nov-19,1.955,1.9735,1.9396,1.9465,1.9465,19992
26-Nov-19,1.9436,1.9658,1.94,1.9606,1.9606,23132
25-Nov-19,1.9326,1.947,1.9231,1.9443,1.9443,30685
22-Nov-19,1.9401,1.9599,1.9197,1.9294,1.9294,28660
21-Nov-19,1.8923,1.9468,1.883,1.9447,1.9447,29357
20-Nov-19,1.8558,1.9127,1.8468,1.8921,1.8921,35835
19-Nov-19,1.8986,1.9072,1.8527,1.8574,1.8574,51132
18-Nov-19,1.9533,1.9559,1.8936,1.9047,1.9047,56091
15-Nov-19,1.918,1.9612,1.9027,1.948,1.948,64767
14-Nov-19,1.9177,1.9403,1.9134,1.9179,1.9179,52515
13-Nov-19,1.8961,1.9232,1.868,1.9125,1.9125,86079
12-Nov-19,1.9149,1.9235,1.892,1.8976,1.8976,70344
11-Nov-19,1.9212,1.9345,1.8942,1.9142,1.9142,59310
8-Nov-19,1.9191,1.9254,1.8718,1.9181,1.9181,93942
7-Nov-19,1.9306,1.9473,1.9116,1.9203,1.9203,69101
6-Nov-19,1.9601,1.9689,1.9199,1.9278,1.9278,67043
5-Nov-19,1.9459,1.9616,1.9379,1.9566,1.9566,54200
4-Nov-19,1.9411,1.9644,1.9267,1.9405,1.9405,74246
1-Nov-19,1.8749,1.936,1.8729,1.9331,1.9331,75460
31-Oct-19,1.9145,1.9145,1.8685,1.878,1.878,94218
30-Oct-19,1.9554,1.9605,1.906,1.9136,1.9136,16841
29-Oct-19,1.962,1.9712,1.9284,1.9563,1.9563,18945
28-Oct-19,1.978,1.9884,1.955,1.9618,1.9618,23507
25-Oct-19,1.9838,1.9883,1.951,1.9796,1.9796,25171
24-Oct-19,1.9652,1.9924,1.953,1.9863,1.9863,27650
23-Oct-19,1.9462,1.9659,1.9201,1.9643,1.9643,38803
22-Oct-19,1.9431,1.9702,1.9344,1.9437,1.9437,25025
21-Oct-19,1.9438,1.951,1.9132,1.9406,1.9406,38996
18-Oct-19,1.9534,1.9614,1.933,1.9471,1.9471,53682
17-Oct-19,1.9348,1.9527,1.9175,1.9481,1.9481,61021
16-Oct-19,1.917,1.9533,1.9086,1.9426,1.9426,62141
15-Oct-19,1.912,1.9317,1.8894,1.91,1.91,60203
14-Oct-19,1.9625,1.9631,1.9042,1.9151,1.9151,66203
11-Oct-19,1.9344,1.97,1.9256,1.9576,1.9576,72794
10-Oct-19,1.916,1.9405,1.889,1.9208,1.9208,71357
9-Oct-19,1.9031,1.9445,1.901,1.9193,1.9193,73321
8-Oct-19,1.9055,1.917,1.8744,1.9101,1.9101,71426
7-Oct-19,1.8908,1.9325,1.8859,1.9033,1.9033,68929
4-Oct-19,1.8761,1.912,1.8761,1.8945,1.8945,72539
3-Oct-19,1.87,1.882,1.8239,1.876,1.876,74426
2-Oct-19,1.9071,1.9142,1.8587,1.873,1.873,54006
1-Oct-19,1.9021,1.9223,1.8867,1.8985,1.8985,59432
30-Sep-19,1.9504,1.9522,1.9004,1.9056,1.9056,58481
27-Sep-19,1.9563,1.9646,1.9175,1.9416,1.9416,18545
26-Sep-19,1.9537,1.9613,1.925,1.9551,1.9551,18103
25-Sep-19,1.9526,1.9584,1.9224,1.9539,1.9539,24291
24-Sep-19,1.9925,1.995,1.95,1.9676,1.9676,27410
23-Sep-19,2.0212,2.0239,1.9704,1.997,1.997,27876
20-Sep-19,2.0129,2.0188,1.984,1.9863,1.9863,27053
19-Sep-19,1.9768,2.0267,1.97,2.0049,2.0049,38141
18-Sep-19,1.9828,2.0025,1.9594,1.9733,1.9733,34590
17-Sep-19,2.0684,2.0999,1.9679,1.9896,1.9896,95415
16-Sep-19,1.986,2.0966,1.986,2.0838,2.0838,100917
13-Sep-19,1.8881,1.891,1.8614,1.8778,1.8778,49114
12-Sep-19,1.9055,1.9168,1.8513,1.8851,1.8851,62520
11-Sep-19,1.9416,1.9529,1.8885,1.9032,1.9032,70171
10-Sep-19,1.932,1.9624,1.9261,1.9312,1.9312,60510
9-Sep-19,1.8992,1.9369,1.8981,1.9277,1.9277,51757
6-Sep-19,1.8868,1.9099,1.8444,1.9003,1.9003,50028
5-Sep-19,1.8798,1.9206,1.8754,1.8885,1.8885,63706
4-Sep-19,1.8026,1.885,1.8006,1.8802,1.8802,73326
3-Sep-19,1.8302,1.8402,1.777,1.8033,1.8033,81417
30-Aug-19,1.86,1.8628,1.81,1.8282,1.8282,58783
29-Aug-19,1.8535,1.8666,1.845,1.864,1.864,16024
28-Aug-19,1.832,1.8593,1.825,1.851,1.851,16888
27-Aug-19,1.797,1.833,1.795,1.8159,1.8159,32085
26-Aug-19,1.7964,1.8355,1.7897,1.7924,1.7924,29394
23-Aug-19,1.8381,1.8455,1.7975,1.8156,1.8156,26411
22-Aug-19,1.8573,1.8685,1.833,1.8413,1.8413,29591
21-Aug-19,1.8535,1.88,1.8499,1.8573,1.8573,25369
20-Aug-19,1.8342,1.8579,1.8232,1.8543,1.8543,40061
19-Aug-19,1.8112,1.8371,1.8107,1.8331,1.8331,37439
16-Aug-19,1.812,1.835,1.8031,1.8128,1.8128,38666
15-Aug-19,1.8369,1.8439,1.8032,1.8107,1.8107,53037
14-Aug-19,1.8724,1.875,1.8091,1.8437,1.8437,59709
13-Aug-19,1.8048,1.8839,1.7914,1.8773,1.8773,57003
12-Aug-19,1.7964,1.8158,1.7926,1.8058,1.8058,48588
9-Aug-19,1.7846,1.821,1.7719,1.808,1.808,57830
8-Aug-19,1.7759,1.7895,1.7564,1.7766,1.7766,63913
7-Aug-19,1.8178,1.8303,1.745,1.7532,1.7532,82976
6-Aug-19,1.8412,1.8557,1.8162,1.824,1.824,59241
5-Aug-19,1.8752,1.8793,1.8297,1.8356,1.8356,62064
2-Aug-19,1.8709,1.9129,1.8677,1.8902,1.8902,70345
1-Aug-19,1.9537,1.9581,1.8418,1.8529,1.8529,79349
31-Jul-19,1.9558,1.9647,1.9461,1.955,1.955,71212
30-Jul-19,1.917,1.955,1.9154,1.944,1.944,16806
29-Jul-19,1.9042,1.9191,1.8969,1.9106,1.9106,15690
26-Jul-19,1.907,1.9221,1.8995,1.9044,1.9044,19608
25-Jul-19,1.9098,1.9283,1.9062,1.9143,1.9143,16945
24-Jul-19,1.9252,1.9471,1.8923,1.9087,1.9087,25398
23-Jul-19,1.9001,1.9308,1.8857,1.9217,1.9217,20296
22-Jul-19,1.9002,1.9281,1.8931,1.8995,1.8995,22983
19-Jul-19,1.8857,1.9076,1.8725,1.8896,1.8896,37268
18-Jul-19,1.892,1.9145,1.8526,1.8625,1.8625,56962
17-Jul-19,1.8984,1.9305,1.8856,1.8926,1.8926,48138
16-Jul-19,1.9424,1.9737,1.8917,1.9049,1.9049,54271
15-Jul-19,1.9742,1.9876,1.945,1.9516,1.9516,49795
12-Jul-19,1.9842,1.9889,1.9704,1.9801,1.9801,42008
11-Jul-19,1.9911,2.0181,1.976,1.9786,1.9786,56345
10-Jul-19,1.9144,1.9939,1.9143,1.991,1.991,69791
9-Jul-19,1.89,1.929,1.887,1.9106,1.9106,54611
8-Jul-19,1.9056,1.9201,1.8886,1.8953,1.8953,49892
5-Jul-19,1.9026,1.9114,1.8694,1.905,1.905,46644
3-Jul-19,1.8958,1.9084,1.875,1.8987,1.8987,53882
2-Jul-19,1.9538,1.961,1.882,1.8863,1.8863,49574
1-Jul-19,1.9456,1.9897,1.9332,1.9538,1.9538,51703
28-Jun-19,1.9497,1.9641,1.9303,1.9446,1.9446,56538
27-Jun-19,1.9656,1.9918,1.9463,1.9525,1.9525,17342
26-Jun-19,1.9389,1.9776,1.9375,1.9713,1.9713,20335
25-Jun-19,1.9059,1.942,1.892,1.9234,1.9234,23175
24-Jun-19,1.9269,1.9339,1.89,1.9089,1.9089,25573
21-Jun-19,1.8942,1.9309,1.8757,1.9158,1.9158,36019
20-Jun-19,1.8351,1.9023,1.8345,1.8843,1.8843,28926
19-Jun-19,1.8317,1.8463,1.8175,1.8294,1.8294,27573
18-Jun-19,1.8009,1.8424,1.7802,1.8278,1.8278,39341
17-Jun-19,1.8282,1.8364,1.7948,1.7995,1.7995,41791
14-Jun-19,1.8092,1.8394,1.7991,1.8294,1.8294,61338
13-Jun-19,1.7768,1.8379,1.7725,1.8066,1.8066,56258
12-Jun-19,1.8185,1.8194,1.7717,1.7799,1.7799,59652
11-Jun-19,1.81,1.8317,1.8048,1.8221,1.8221,55714
10-Jun-19,1.826,1.8426,1.8007,1.8063,1.8063,45656
7-Jun-19,1.8011,1.8337,1.7915,1.8248,1.8248,59973
6-Jun-19,1.7774,1.8095,1.7527,1.7883,1.7883,53831
5-Jun-19,1.8075,1.8164,1.7402,1.78,1.78,65670
4-Jun-19,1.8067,1.8262,1.7824,1.8215,1.8215,61081
3-Jun-19,1.8391,1.8564,1.7967,1.8065,1.8065,87407
31-May-19,1.9,1.9,1.8356,1.8418,1.8418,71646
30-May-19,1.9706,1.9775,1.9073,1.915,1.915,18695
29-May-19,1.9908,1.9925,1.9461,1.9675,1.9675,17106
28-May-19,1.9794,2.02,1.9706,1.9925,1.9925,30823
24-May-19,1.966,1.9894,1.943,1.9713,1.9713,23418
23-May-19,2.0391,2.0416,1.949,1.9624,1.9624,36261
22-May-19,2.07,2.0708,2.0282,2.0491,2.0491,37288
21-May-19,2.0759,2.085,2.0653,2.0794,2.0794,36730
20-May-19,2.1112,2.1192,2.069,2.0736,2.0736,48215
17-May-19,2.1273,2.1338,2.087,2.0955,2.0955,54531
16-May-19,2.0918,2.1377,2.0901,2.1232,2.1232,71120
15-May-19,2.0505,2.0949,2.0438,2.0863,2.0863,64950
14-May-19,2.03,2.0686,2.0256,2.0589,2.0589,55704
13-May-19,2.0553,2.1077,2.0272,2.0384,2.0384,71729
10-May-19,2.0434,2.0657,2.0407,2.0504,2.0504,52841
9-May-19,2.0564,2.0596,2.0215,2.0436,2.0436,64641
8-May-19,2.0364,2.0688,2.028,2.0562,2.0562,65876
7-May-19,2.062,2.0724,2.0209,2.0376,2.0376,69206
